config,scenario,symbol,dir,entry_time,exit_time,entry_time_iso,exit_time_iso,holding_hours,gross_r,net_r,gross_account_pct,net_account_pct,cost_account_pct,fee_account_pct,slippage_account_pct,funding_account_pct,risk_pct_price,notional_to_equity,leverage_hint,outcome,score,regime
v3_core4_quality,gross_no_cost,BTCUSDT,short,1762224300,1762246800,2025-11-04T02:45:00+00:00,2025-11-04T09:00:00+00:00,6.25,1.7367529011202105,1.7367529011202105,0.6078635153920737,0.6078635153920737,0.0,0.0,0.0,0.0,0.8579355385965711,0.40795605759907944,20.0,tp_final,7.8500000000000005,trend_down
v3_core4_quality,maker_low_cost,BTCUSDT,short,1762224300,1762246800,2025-11-04T02:45:00+00:00,2025-11-04T09:00:00+00:00,6.25,1.7367529011202105,1.6389527212404311,0.6078635153920737,0.573633452434151,0.03423006295792277,0.016318242303963178,0.016318242303963178,0.001593578349996404,0.8579355385965711,0.40795605759907944,20.0,tp_final,7.8500000000000005,trend_down
v3_core4_quality,base_taker_cost,BTCUSDT,short,1762224300,1762246800,2025-11-04T02:45:00+00:00,2025-11-04T09:00:00+00:00,6.25,1.7367529011202105,1.541152541360652,0.6078635153920737,0.5394033894762282,0.06846012591584552,0.04079560575990794,0.024477363455944763,0.003187156699992808,0.8579355385965711,0.40795605759907944,20.0,tp_final,7.8500000000000005,trend_down
v3_core4_quality,high_slippage,BTCUSDT,short,1762224300,1762246800,2025-11-04T02:45:00+00:00,2025-11-04T09:00:00+00:00,6.25,1.7367529011202105,1.4712172172008098,0.6078635153920737,0.5149260260202835,0.09293748937179026,0.04079560575990794,0.048954726911889526,0.003187156699992808,0.8579355385965711,0.40795605759907944,20.0,tp_final,7.8500000000000005,trend_down
v3_core4_quality,fee_1p5x,BTCUSDT,short,1762224300,1762246800,2025-11-04T02:45:00+00:00,2025-11-04T09:00:00+00:00,6.25,1.7367529011202105,1.4828731045607835,0.6078635153920737,0.5190055865962743,0.0888579287957995,0.06119340863986191,0.024477363455944763,0.003187156699992808,0.8579355385965711,0.40795605759907944,20.0,tp_final,7.8500000000000005,trend_down
v3_core4_quality,funding_3x,BTCUSDT,short,1762224300,1762246800,2025-11-04T02:45:00+00:00,2025-11-04T09:00:00+00:00,6.25,1.7367529011202105,1.522940217360693,0.6078635153920737,0.5330290760762426,0.07483443931583113,0.04079560575990794,0.024477363455944763,0.009561470099978424,0.8579355385965711,0.40795605759907944,20.0,tp_final,7.8500000000000005,trend_down
v3_core4_quality,combined_stress,BTCUSDT,short,1762224300,1762246800,2025-11-04T02:45:00+00:00,2025-11-04T09:00:00+00:00,6.25,1.7367529011202105,1.3947254564009823,0.6078635153920737,0.48815390974034384,0.11970960565172988,0.06119340863986191,0.048954726911889526,0.009561470099978424,0.8579355385965711,0.40795605759907944,20.0,tp_final,7.8500000000000005,trend_down
v3_core4_quality,gross_no_cost,BTCUSDT,short,1762454700,1762478100,2025-11-06T18:45:00+00:00,2025-11-07T01:15:00+00:00,6.5,0.4236552625119258,0.4236552625119258,0.14827934187917405,0.14827934187917405,0.0,0.0,0.0,0.0,0.8093501185093335,0.4324457265103419,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,maker_low_cost,BTCUSDT,short,1762454700,1762478100,2025-11-06T18:45:00+00:00,2025-11-07T01:15:00+00:00,6.5,0.4236552625119258,0.3197910656982812,0.14827934187917405,0.11192687299439844,0.03635246888477562,0.017297829060413678,0.017297829060413678,0.001756810763948264,0.8093501185093335,0.4324457265103419,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,base_taker_cost,BTCUSDT,short,1762454700,1762478100,2025-11-06T18:45:00+00:00,2025-11-07T01:15:00+00:00,6.5,0.4236552625119258,0.2159268688846366,0.14827934187917405,0.07557440410962282,0.07270493776955123,0.04324457265103419,0.025946743590620512,0.003513621527896528,0.8093501185093335,0.4324457265103419,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,high_slippage,BTCUSDT,short,1762454700,1762478100,2025-11-06T18:45:00+00:00,2025-11-07T01:15:00+00:00,6.5,0.4236552625119258,0.141793315768578,0.14827934187917405,0.0496276605190023,0.09865168136017174,0.04324457265103419,0.051893487181241024,0.003513621527896528,0.8093501185093335,0.4324457265103419,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,fee_1p5x,BTCUSDT,short,1762454700,1762478100,2025-11-06T18:45:00+00:00,2025-11-07T01:15:00+00:00,6.5,0.4236552625119258,0.15414890795458774,0.14827934187917405,0.05395211778410572,0.09432722409506833,0.0648668589765513,0.025946743590620512,0.003513621527896528,0.8093501185093335,0.4324457265103419,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,funding_3x,BTCUSDT,short,1762454700,1762478100,2025-11-06T18:45:00+00:00,2025-11-07T01:15:00+00:00,6.5,0.4236552625119258,0.19584903158237074,0.14827934187917405,0.06854716105382977,0.07973218082534428,0.04324457265103419,0.025946743590620512,0.010540864583689583,0.8093501185093335,0.4324457265103419,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,combined_stress,BTCUSDT,short,1762454700,1762478100,2025-11-06T18:45:00+00:00,2025-11-07T01:15:00+00:00,6.5,0.4236552625119258,0.05993751753626327,0.14827934187917405,0.020978131137692146,0.1273012107414819,0.0648668589765513,0.051893487181241024,0.010540864583689583,0.8093501185093335,0.4324457265103419,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,gross_no_cost,BTCUSDT,short,1763039700,1763045100,2025-11-13T13:15:00+00:00,2025-11-13T14:45:00+00:00,1.5,-1.102012911512478,-1.1020129115124777,-0.38570451902936725,-0.38570451902936725,0.0,0.0,0.0,0.0,0.7842144569142572,0.44630648786709065,20.0,stop,7.7,trend_down
v3_core4_quality,maker_low_cost,BTCUSDT,short,1763039700,1763045100,2025-11-13T13:15:00+00:00,2025-11-13T14:45:00+00:00,1.5,-1.102012911512478,-1.2052212868317425,-0.38570451902936725,-0.4218274503911099,0.036122931361742654,0.017852259514683628,0.017852259514683628,0.0004184123323753975,0.7842144569142572,0.44630648786709065,20.0,stop,7.7,trend_down
v3_core4_quality,base_taker_cost,BTCUSDT,short,1763039700,1763045100,2025-11-13T13:15:00+00:00,2025-11-13T14:45:00+00:00,1.5,-1.102012911512478,-1.308429662151007,-0.38570451902936725,-0.4579503817528525,0.0722458627234853,0.04463064878670907,0.02677838927202544,0.000836824664750795,0.7842144569142572,0.44630648786709065,20.0,stop,7.7,trend_down
v3_core4_quality,high_slippage,BTCUSDT,short,1763039700,1763045100,2025-11-13T13:15:00+00:00,2025-11-13T14:45:00+00:00,1.5,-1.102012911512478,-1.3849393457853656,-0.38570451902936725,-0.484728771024878,0.09902425199551074,0.04463064878670907,0.05355677854405088,0.000836824664750795,0.7842144569142572,0.44630648786709065,20.0,stop,7.7,trend_down
v3_core4_quality,fee_1p5x,BTCUSDT,short,1763039700,1763045100,2025-11-13T13:15:00+00:00,2025-11-13T14:45:00+00:00,1.5,-1.102012911512478,-1.3721877318463058,-0.38570451902936725,-0.4802657061462071,0.09456118711683983,0.0669459731800636,0.02677838927202544,0.000836824664750795,0.7842144569142572,0.44630648786709065,20.0,stop,7.7,trend_down
v3_core4_quality,funding_3x,BTCUSDT,short,1763039700,1763045100,2025-11-13T13:15:00+00:00,2025-11-13T14:45:00+00:00,1.5,-1.102012911512478,-1.3132115173781547,-0.38570451902936725,-0.45962403108235417,0.07391951205298689,0.04463064878670907,0.02677838927202544,0.002510473994252385,0.7842144569142572,0.44630648786709065,20.0,stop,7.7,trend_down
v3_core4_quality,combined_stress,BTCUSDT,short,1763039700,1763045100,2025-11-13T13:15:00+00:00,2025-11-13T14:45:00+00:00,1.5,-1.102012911512478,-1.4534792707078117,-0.38570451902936725,-0.5087177447477341,0.12301322571836686,0.0669459731800636,0.05355677854405088,0.002510473994252385,0.7842144569142572,0.44630648786709065,20.0,stop,7.7,trend_down
v3_core4_quality,gross_no_cost,SOLUSDT,short,1763306100,1763309700,2025-11-16T15:15:00+00:00,2025-11-16T16:15:00+00:00,1.0,1.7407710208411753,1.7407710208411753,0.6092698572944114,0.6092698572944114,0.0,0.0,0.0,0.0,0.8965697103583643,0.39037678381985813,20.0,tp_final,7.95,trend_down
v3_core4_quality,maker_low_cost,SOLUSDT,short,1763306100,1763309700,2025-11-16T15:15:00+00:00,2025-11-16T16:15:00+00:00,1.0,1.7407710208411753,1.6508449402826724,0.6092698572944114,0.5777957290989354,0.031474128195476056,0.015615071352794324,0.015615071352794324,0.00024398548988741132,0.8965697103583643,0.39037678381985813,20.0,tp_final,7.95,trend_down
v3_core4_quality,base_taker_cost,SOLUSDT,short,1763306100,1763309700,2025-11-16T15:15:00+00:00,2025-11-16T16:15:00+00:00,1.0,1.7407710208411753,1.5609188597241692,0.6092698572944114,0.5463216009034593,0.06294825639095211,0.03903767838198582,0.023422607029191488,0.00048797097977482264,0.8965697103583643,0.39037678381985813,20.0,tp_final,7.95,trend_down
v3_core4_quality,high_slippage,SOLUSDT,short,1763306100,1763309700,2025-11-16T15:15:00+00:00,2025-11-16T16:15:00+00:00,1.0,1.7407710208411753,1.4939971253550508,0.6092698572944114,0.5228989938742679,0.08637086342014359,0.03903767838198582,0.046845214058382975,0.00048797097977482264,0.8965697103583643,0.39037678381985813,20.0,tp_final,7.95,trend_down
v3_core4_quality,fee_1p5x,SOLUSDT,short,1763306100,1763309700,2025-11-16T15:15:00+00:00,2025-11-16T16:15:00+00:00,1.0,1.7407710208411753,1.505150747749904,0.6092698572944114,0.5268027617124664,0.08246709558194502,0.05855651757297872,0.023422607029191488,0.00048797097977482264,0.8965697103583643,0.39037678381985813,20.0,tp_final,7.95,trend_down
v3_core4_quality,funding_3x,SOLUSDT,short,1763306100,1763309700,2025-11-16T15:15:00+00:00,2025-11-16T16:15:00+00:00,1.0,1.7407710208411753,1.558130454125456,0.6092698572944114,0.5453456589439096,0.06392419835050175,0.03903767838198582,0.023422607029191488,0.001463912939324468,0.8965697103583643,0.39037678381985813,20.0,tp_final,7.95,trend_down
v3_core4_quality,combined_stress,SOLUSDT,short,1763306100,1763309700,2025-11-16T15:15:00+00:00,2025-11-16T16:15:00+00:00,1.0,1.7407710208411753,1.435440607782072,0.6092698572944114,0.5024042127237253,0.10686564457068617,0.05855651757297872,0.046845214058382975,0.001463912939324468,0.8965697103583643,0.39037678381985813,20.0,tp_final,7.95,trend_down
v3_core4_quality,gross_no_cost,BNBUSDT,short,1763564400,1763567100,2025-11-19T15:00:00+00:00,2025-11-19T15:45:00+00:00,0.75,1.726540031498087,1.7265400314980868,0.6042890110243304,0.6042890110243304,0.0,0.0,0.0,0.0,0.7732459342332074,0.4526373621958698,20.0,tp_final,7.95,trend_down
v3_core4_quality,maker_low_cost,BNBUSDT,short,1763564400,1763567100,2025-11-19T15:00:00+00:00,2025-11-19T15:45:00+00:00,0.75,1.726540031498087,1.6224738522432327,0.6042890110243304,0.5678658482851315,0.0364231627391989,0.018105494487834793,0.018105494487834793,0.00021217376352931396,0.7732459342332074,0.4526373621958698,20.0,tp_final,7.95,trend_down
v3_core4_quality,base_taker_cost,BNBUSDT,short,1763564400,1763567100,2025-11-19T15:00:00+00:00,2025-11-19T15:45:00+00:00,0.75,1.726540031498087,1.5184076729883789,0.6042890110243304,0.5314426855459327,0.0728463254783978,0.04526373621958698,0.027158241731752186,0.0004243475270586279,0.7732459342332074,0.4526373621958698,20.0,tp_final,7.95,trend_down
v3_core4_quality,high_slippage,BNBUSDT,short,1763564400,1763567100,2025-11-19T15:00:00+00:00,2025-11-19T15:45:00+00:00,0.75,1.726540031498087,1.440812696611944,0.6042890110243304,0.5042844438141805,0.10000456721014997,0.04526373621958698,0.05431648346350437,0.0004243475270586279,0.7732459342332074,0.4526373621958698,20.0,tp_final,7.95,trend_down
v3_core4_quality,fee_1p5x,BNBUSDT,short,1763564400,1763567100,2025-11-19T15:00:00+00:00,2025-11-19T15:45:00+00:00,0.75,1.726540031498087,1.4537451926746834,0.6042890110243304,0.5088108174361392,0.09547819358819126,0.06789560432938047,0.027158241731752186,0.0004243475270586279,0.7732459342332074,0.4526373621958698,20.0,tp_final,7.95,trend_down
v3_core4_quality,funding_3x,BNBUSDT,short,1763564400,1763567100,2025-11-19T15:00:00+00:00,2025-11-19T15:45:00+00:00,0.75,1.726540031498087,1.5159828299766152,0.6042890110243304,0.5305939904918153,0.07369502053251505,0.04526373621958698,0.027158241731752186,0.0012730425811758837,0.7732459342332074,0.4526373621958698,20.0,tp_final,7.95,trend_down
v3_core4_quality,combined_stress,BNBUSDT,short,1763564400,1763567100,2025-11-19T15:00:00+00:00,2025-11-19T15:45:00+00:00,0.75,1.726540031498087,1.3737253732864847,0.6042890110243304,0.4808038806502697,0.12348513037406074,0.06789560432938047,0.05431648346350437,0.0012730425811758837,0.7732459342332074,0.4526373621958698,20.0,tp_final,7.95,trend_down
v3_core4_quality,gross_no_cost,BNBUSDT,short,1763629200,1763645400,2025-11-20T09:00:00+00:00,2025-11-20T13:30:00+00:00,4.5,0.3911918651317634,0.39119186513176335,0.1369171527961172,0.1369171527961172,0.0,0.0,0.0,0.0,0.6092539512519802,0.5744730900485275,30.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,maker_low_cost,BNBUSDT,short,1763629200,1763645400,2025-11-20T09:00:00+00:00,2025-11-20T13:30:00+00:00,4.5,0.3911918651317634,0.2552674286470671,0.1369171527961172,0.08934360002647349,0.047573552769643694,0.022978923601941103,0.022978923601941103,0.0016157055657614837,0.6092539512519802,0.5744730900485275,30.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,base_taker_cost,BNBUSDT,short,1763629200,1763645400,2025-11-20T09:00:00+00:00,2025-11-20T13:30:00+00:00,4.5,0.3911918651317634,0.11934299216237088,0.1369171527961172,0.04177004725682981,0.09514710553928737,0.05744730900485276,0.03446838540291165,0.0032314111315229674,0.6092539512519802,0.5744730900485275,30.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,high_slippage,BNBUSDT,short,1763629200,1763645400,2025-11-20T09:00:00+00:00,2025-11-20T13:30:00+00:00,4.5,0.3911918651317634,0.020861891011194778,0.1369171527961172,0.007301661853918173,0.129615490942199,0.05744730900485276,0.0689367708058233,0.0032314111315229674,0.6092539512519802,0.5744730900485275,30.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,fee_1p5x,BNBUSDT,short,1763629200,1763645400,2025-11-20T09:00:00+00:00,2025-11-20T13:30:00+00:00,4.5,0.3911918651317634,0.03727540786972413,0.1369171527961172,0.013046392754403446,0.12387076004171374,0.08617096350727914,0.03446838540291165,0.0032314111315229674,0.6092539512519802,0.5744730900485275,30.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,funding_3x,BNBUSDT,short,1763629200,1763645400,2025-11-20T09:00:00+00:00,2025-11-20T13:30:00+00:00,4.5,0.3911918651317634,0.10087778569652538,0.1369171527961172,0.03530722499378389,0.1016099278023333,0.05744730900485276,0.03446838540291165,0.009694233394568902,0.6092539512519802,0.5744730900485275,30.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,combined_stress,BNBUSDT,short,1763629200,1763645400,2025-11-20T09:00:00+00:00,2025-11-20T13:30:00+00:00,4.5,0.3911918651317634,-0.07967089974729755,0.1369171527961172,-0.027884814911554145,0.16480196770767133,0.08617096350727914,0.0689367708058233,0.009694233394568902,0.6092539512519802,0.5744730900485275,30.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,gross_no_cost,ETHUSDT,short,1764662400,1764672300,2025-12-02T08:00:00+00:00,2025-12-02T10:45:00+00:00,2.75,-1.102265086382958,-1.102265086382958,-0.3857927802340353,-0.3857927802340353,0.0,0.0,0.0,0.0,0.7822806671322738,0.4474097529254413,20.0,stop,8.9,trend_down
v3_core4_quality,maker_low_cost,ETHUSDT,short,1764662400,1764672300,2025-12-02T08:00:00+00:00,2025-12-02T10:45:00+00:00,2.75,-1.102265086382958,-1.2067272742311748,-0.3857927802340353,-0.4223545459809112,0.036561765746875904,0.01789639011701765,0.01789639011701765,0.0007689855128406021,0.7822806671322738,0.4474097529254413,20.0,stop,8.9,trend_down
v3_core4_quality,base_taker_cost,ETHUSDT,short,1764662400,1764672300,2025-12-02T08:00:00+00:00,2025-12-02T10:45:00+00:00,2.75,-1.102265086382958,-1.3111894620793916,-0.3857927802340353,-0.4589163117277871,0.0731235314937518,0.04474097529254413,0.026844585175526476,0.0015379710256812043,0.7822806671322738,0.4474097529254413,20.0,stop,8.9,trend_down
v3_core4_quality,high_slippage,ETHUSDT,short,1764662400,1764672300,2025-12-02T08:00:00+00:00,2025-12-02T10:45:00+00:00,2.75,-1.102265086382958,-1.38788827686661,-0.3857927802340353,-0.4857608969033136,0.09996811666927827,0.04474097529254413,0.05368917035105295,0.0015379710256812043,0.7822806671322738,0.4474097529254413,20.0,stop,8.9,trend_down
v3_core4_quality,fee_1p5x,ETHUSDT,short,1764662400,1764672300,2025-12-02T08:00:00+00:00,2025-12-02T10:45:00+00:00,2.75,-1.102265086382958,-1.3751051410687403,-0.3857927802340353,-0.48128679937405916,0.09549401914002387,0.06711146293881619,0.026844585175526476,0.0015379710256812043,0.7822806671322738,0.4474097529254413,20.0,stop,8.9,trend_down
v3_core4_quality,funding_3x,ETHUSDT,short,1764662400,1764672300,2025-12-02T08:00:00+00:00,2025-12-02T10:45:00+00:00,2.75,-1.102265086382958,-1.319977867940427,-0.3857927802340353,-0.4619922537791495,0.07619947354511421,0.04474097529254413,0.026844585175526476,0.0046139130770436135,0.7822806671322738,0.4474097529254413,20.0,stop,8.9,trend_down
v3_core4_quality,combined_stress,ETHUSDT,short,1764662400,1764672300,2025-12-02T08:00:00+00:00,2025-12-02T10:45:00+00:00,2.75,-1.102265086382958,-1.4605923617169942,-0.3857927802340353,-0.511207326600948,0.12541454636691277,0.06711146293881619,0.05368917035105295,0.0046139130770436135,0.7822806671322738,0.4474097529254413,20.0,stop,8.9,trend_down
v3_core4_quality,gross_no_cost,BTCUSDT,short,1765246500,1765263600,2025-12-09T02:15:00+00:00,2025-12-09T07:00:00+00:00,4.75,0.4052290733450027,0.4052290733450027,0.14183017567075096,0.14183017567075096,0.0,0.0,0.0,0.0,0.682181016914384,0.5130603041156248,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,maker_low_cost,BTCUSDT,short,1765246500,1765263600,2025-12-09T02:15:00+00:00,2025-12-09T07:00:00+00:00,4.75,0.4052290733450027,0.2836062958961649,0.14183017567075096,0.09926220356365771,0.042567972107093247,0.02052241216462499,0.02052241216462499,0.001523147777843261,0.682181016914384,0.5130603041156248,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,base_taker_cost,BTCUSDT,short,1765246500,1765263600,2025-12-09T02:15:00+00:00,2025-12-09T07:00:00+00:00,4.75,0.4052290733450027,0.16198351844732706,0.14183017567075096,0.05669423145656448,0.08513594421418648,0.05130603041156248,0.030783618246937483,0.003046295555686522,0.682181016914384,0.5130603041156248,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,high_slippage,BTCUSDT,short,1765246500,1765263600,2025-12-09T02:15:00+00:00,2025-12-09T07:00:00+00:00,4.75,0.4052290733450027,0.07403032345607716,0.14183017567075096,0.02591061320962701,0.11591956246112395,0.05130603041156248,0.061567236493874966,0.003046295555686522,0.682181016914384,0.5130603041156248,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,fee_1p5x,BTCUSDT,short,1765246500,1765263600,2025-12-09T02:15:00+00:00,2025-12-09T07:00:00+00:00,4.75,0.4052290733450027,0.08868918928795214,0.14183017567075096,0.031041216250783252,0.1107889594199677,0.07695904561734371,0.030783618246937483,0.003046295555686522,0.682181016914384,0.5130603041156248,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,funding_3x,BTCUSDT,short,1765246500,1765263600,2025-12-09T02:15:00+00:00,2025-12-09T07:00:00+00:00,4.75,0.4052290733450027,0.14457611527197556,0.14183017567075096,0.05060164034519145,0.09122853532555951,0.05130603041156248,0.030783618246937483,0.009138886667059566,0.682181016914384,0.5130603041156248,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,combined_stress,BTCUSDT,short,1765246500,1765263600,2025-12-09T02:15:00+00:00,2025-12-09T07:00:00+00:00,4.75,0.4052290733450027,-0.016671408878649437,0.14183017567075096,-0.005834993107527303,0.14766516877827826,0.07695904561734371,0.061567236493874966,0.009138886667059566,0.682181016914384,0.5130603041156248,20.0,breakeven_or_trailing_stop,7.95,trend_down
v3_core4_quality,gross_no_cost,BTCUSDT,short,1765446300,1765465200,2025-12-11T09:45:00+00:00,2025-12-11T15:00:00+00:00,5.25,0.3808910799846402,0.38089107998464017,0.13331187799462407,0.13331187799462407,0.0,0.0,0.0,0.0,0.5649361635645647,0.6195390250672095,30.0,breakeven_or_trailing_stop,7.65,trend_down
v3_core4_quality,maker_low_cost,BTCUSDT,short,1765446300,1765465200,2025-12-11T09:45:00+00:00,2025-12-11T15:00:00+00:00,5.25,0.3808910799846402,0.23347398160927293,0.13331187799462407,0.08171589356324553,0.05159598443137854,0.024781561002688378,0.024781561002688378,0.002032862426001781,0.5649361635645647,0.6195390250672095,30.0,breakeven_or_trailing_stop,7.65,trend_down
v3_core4_quality,base_taker_cost,BTCUSDT,short,1765446300,1765465200,2025-12-11T09:45:00+00:00,2025-12-11T15:00:00+00:00,5.25,0.3808910799846402,0.08605688323390576,0.13331187799462407,0.030119909131867018,0.10319196886275706,0.06195390250672095,0.03717234150403256,0.004065724852003562,0.5649361635645647,0.6195390250672095,30.0,breakeven_or_trailing_stop,7.65,trend_down
v3_core4_quality,high_slippage,BTCUSDT,short,1765446300,1765465200,2025-12-11T09:45:00+00:00,2025-12-11T15:00:00+00:00,5.25,0.3808910799846402,-0.020149806777615843,0.13331187799462407,-0.007052432372165546,0.14036431036678962,0.06195390250672095,0.07434468300806513,0.004065724852003562,0.5649361635645647,0.6195390250672095,30.0,breakeven_or_trailing_stop,7.65,trend_down
v3_core4_quality,fee_1p5x,BTCUSDT,short,1765446300,1765465200,2025-12-11T09:45:00+00:00,2025-12-11T15:00:00+00:00,5.25,0.3808910799846402,-0.002448691775695669,0.13331187799462407,-0.0008570421214934842,0.13416892011611756,0.09293085376008142,0.03717234150403256,0.004065724852003562,0.5649361635645647,0.6195390250672095,30.0,breakeven_or_trailing_stop,7.65,trend_down
v3_core4_quality,funding_3x,BTCUSDT,short,1765446300,1765465200,2025-12-11T09:45:00+00:00,2025-12-11T15:00:00+00:00,5.25,0.3808910799846402,0.06282416979388539,0.13331187799462407,0.02198845942785989,0.11132341856676418,0.06195390250672095,0.03717234150403256,0.012197174556010687,0.5649361635645647,0.6195390250672095,30.0,breakeven_or_trailing_stop,7.65,trend_down
v3_core4_quality,combined_stress,BTCUSDT,short,1765446300,1765465200,2025-12-11T09:45:00+00:00,2025-12-11T15:00:00+00:00,5.25,0.3808910799846402,-0.1318880952272376,0.13331187799462407,-0.04616083332953316,0.17947271132415724,0.09293085376008142,0.07434468300806513,0.012197174556010687,0.5649361635645647,0.6195390250672095,30.0,breakeven_or_trailing_stop,7.65,trend_down
v3_core4_quality,gross_no_cost,BTCUSDT,short,1765593900,1765621800,2025-12-13T02:45:00+00:00,2025-12-13T10:30:00+00:00,7.75,-1.210604125169411,-1.2106041251694108,-0.4237114438092939,-0.4237114438092939,0.0,0.0,0.0,0.0,0.37985960595808643,0.9213930476161734,40.0,stop,8.850000000000001,trend_down
v3_core4_quality,maker_low_cost,BTCUSDT,short,1765593900,1765621800,2025-12-13T02:45:00+00:00,2025-12-13T10:30:00+00:00,7.75,-1.210604125169411,-1.4339596719799388,-0.4237114438092939,-0.5018858851929786,0.0781744413836847,0.036855721904646935,0.036855721904646935,0.004462997574390839,0.37985960595808643,0.9213930476161734,40.0,stop,8.850000000000001,trend_down
v3_core4_quality,base_taker_cost,BTCUSDT,short,1765593900,1765621800,2025-12-13T02:45:00+00:00,2025-12-13T10:30:00+00:00,7.75,-1.210604125169411,-1.6573152187904663,-0.4237114438092939,-0.5800603265766633,0.15634888276736938,0.09213930476161733,0.055283582856970395,0.008925995148781679,0.37985960595808643,0.9213930476161734,40.0,stop,8.850000000000001,trend_down
v3_core4_quality,high_slippage,BTCUSDT,short,1765593900,1765621800,2025-12-13T02:45:00+00:00,2025-12-13T10:30:00+00:00,7.75,-1.210604125169411,-1.8152683126675249,-0.4237114438092939,-0.6353439094336337,0.2116324656243398,0.09213930476161733,0.11056716571394079,0.008925995148781679,0.37985960595808643,0.9213930476161734,40.0,stop,8.850000000000001,trend_down
v3_core4_quality,fee_1p5x,BTCUSDT,short,1765593900,1765621800,2025-12-13T02:45:00+00:00,2025-12-13T10:30:00+00:00,7.75,-1.210604125169411,-1.788942797021348,-0.4237114438092939,-0.6261299789574719,0.20241853514817806,0.138208957142426,0.055283582856970395,0.008925995148781679,0.37985960595808643,0.9213930476161734,40.0,stop,8.850000000000001,trend_down
v3_core4_quality,funding_3x,BTCUSDT,short,1765593900,1765621800,2025-12-13T02:45:00+00:00,2025-12-13T10:30:00+00:00,7.75,-1.210604125169411,-1.708320905354933,-0.4237114438092939,-0.5979123168742266,0.17420087306493276,0.09213930476161733,0.055283582856970395,0.026777985446345035,0.37985960595808643,0.9213930476161734,40.0,stop,8.850000000000001,trend_down
v3_core4_quality,combined_stress,BTCUSDT,short,1765593900,1765621800,2025-12-13T02:45:00+00:00,2025-12-13T10:30:00+00:00,7.75,-1.210604125169411,-1.9979015774628732,-0.4237114438092939,-0.6992655521120057,0.2755541083027119,0.138208957142426,0.11056716571394079,0.026777985446345035,0.37985960595808643,0.9213930476161734,40.0,stop,8.850000000000001,trend_down
v3_core4_quality,gross_no_cost,BNBUSDT,short,1765804500,1765810800,2025-12-15T13:15:00+00:00,2025-12-15T15:00:00+00:00,1.75,1.7284241105927474,1.7284241105927474,0.6049484387074616,0.6049484387074616,0.0,0.0,0.0,0.0,0.787588476624137,0.4443945161567307,20.0,tp_final,8.850000000000001,trend_down
v3_core4_quality,maker_low_cost,BNBUSDT,short,1765804500,1765810800,2025-12-15T13:15:00+00:00,2025-12-15T15:00:00+00:00,1.75,1.7284241105927474,1.6254594883225046,0.6049484387074616,0.5689108209128767,0.03603761779458488,0.01777578064626923,0.01777578064626923,0.0004860565020464242,0.787588476624137,0.4443945161567307,20.0,tp_final,8.850000000000001,trend_down
v3_core4_quality,base_taker_cost,BNBUSDT,short,1765804500,1765810800,2025-12-15T13:15:00+00:00,2025-12-15T15:00:00+00:00,1.75,1.7284241105927474,1.5224948660522624,0.6049484387074616,0.5328732031182919,0.07207523558916976,0.04443945161567307,0.02666367096940384,0.0009721130040928484,0.787588476624137,0.4443945161567307,20.0,tp_final,8.850000000000001,trend_down
v3_core4_quality,high_slippage,BNBUSDT,short,1765804500,1765810800,2025-12-15T13:15:00+00:00,2025-12-15T15:00:00+00:00,1.75,1.7284241105927474,1.4463129489968227,0.6049484387074616,0.506209532148888,0.0987389065585736,0.04443945161567307,0.05332734193880768,0.0009721130040928484,0.787588476624137,0.4443945161567307,20.0,tp_final,8.850000000000001,trend_down
v3_core4_quality,fee_1p5x,BNBUSDT,short,1765804500,1765810800,2025-12-15T13:15:00+00:00,2025-12-15T15:00:00+00:00,1.75,1.7284241105927474,1.4590099351727293,0.6049484387074616,0.5106534773104553,0.0942949613970063,0.0666591774235096,0.02666367096940384,0.0009721130040928484,0.787588476624137,0.4443945161567307,20.0,tp_final,8.850000000000001,trend_down
