trade_no,entry_time_utc,exit_time_utc,symbol,direction,regime,score,entry,stop,leverage,risk_pct_price,r_multiple,account_pct,outcome,mfe_r,mae_r,equity,drawdown_pct,notes
99,2025-12-30 02:00,2025-12-30 03:30,BTCUSDT,short,trend_down,7.65,87175.6,87486.88171269228,40,0.3570743564624443,0.29845702813116004,0.104459959845906,breakeven_or_trailing_stop,1.2419618121999638,0.44654084815259276,112.40898072806519,-0.37592209689013556,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
100,2026-01-01 02:15,2026-01-01 05:00,XRPUSDT,short,trend_down,8.0,1.8384,1.8492775714285714,30,0.5916868705706796,0.38729334935581106,0.13555267227453388,breakeven_or_trailing_stop,1.259472308682358,0.5056275691790527,112.56135410531866,-0.24087899706359828,XRPUSDT:4H空头 / 1H趋势状态确认 / 15m反抽EMA20/VWAP后跌回 / 跌破短结构低点 / CVD多周期顺势 / 目标RR>=2
101,2026-01-05 10:00,2026-01-06 10:00,BNBUSDT,long,trend_up,9.9,902.44,895.624557142857,20,0.7552239325764606,1.4797340283934926,0.5179069099377224,time_after_tp2,2.214089431354362,0.23622822958784442,113.14431713614957,0.0,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
102,2026-01-06 11:00,2026-01-06 16:30,ETHUSDT,long,trend_up,7.8,3236.59,3211.325542857143,20,0.7805887413251997,1.1375132540802668,0.39812963892809344,breakeven_or_trailing_stop,2.8265004704519745,0.33248290087938515,113.59477819743137,0.0,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / 目标RR>=2
103,2026-01-07 05:30,2026-01-07 12:00,BNBUSDT,long,trend_up,7.8,914.99,907.8726,20,0.7778664247696669,-1.1028454210807321,-0.38599589737825624,stop,0.8401944530306066,1.063590637030387,113.15630701395335,-0.3859958973782551,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / 目标RR>=2
104,2026-01-09 07:30,2026-01-09 08:00,SOLUSDT,long,trend_up,7.65,140.1,138.92933358783506,20,0.8355934419449922,-1.0957403397204577,-0.38350911890216016,stop,0.0,1.3240321785038154,112.72234225794192,-0.7680246868153828,SOLUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
105,2026-01-10 02:00,2026-01-10 09:30,BNBUSDT,long,trend_up,7.95,900.29,896.1003302592015,40,0.4653689078850617,1.0680933714210281,0.37383267999735986,breakeven_or_trailing_stop,2.6111843359556133,0.25539005845268065,113.14373521096057,-0.3970631340877939,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
106,2026-01-12 18:15,2026-01-13 18:00,BNBUSDT,long,trend_up,7.95,907.82,899.9057428571429,20,0.871787044001806,1.7382344701605428,0.60838206455619,tp_final,4.0622890335343875,0.7871869573536338,113.83208140315301,0.0,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
107,2026-01-14 14:00,2026-01-14 20:00,BTCUSDT,long,trend_up,9.9,95428.7,94606.064,20,0.8620425511402738,1.7371971564580202,0.6080190047603071,tp_final,3.043144233901766,0.1442922507646119,114.52420209159841,0.0,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
108,2026-01-15 07:30,2026-01-15 11:45,BTCUSDT,long,trend_up,8.7,96549.8,96067.58071428572,30,0.49945135641324995,0.3623242411943628,0.12681348441802698,breakeven_or_trailing_stop,1.2550306840249117,0.634566076192374,114.66943422277272,0.0,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / 量能实体合格 / 目标RR>=2
109,2026-01-17 15:15,2026-01-17 22:45,BNBUSDT,long,trend_up,8.7,945.89,940.4790265675166,30,0.5720510241659588,1.100152334983337,0.385053317244168,breakeven_or_trailing_stop,2.700068699708011,0.18665772667385788,115.11097268311262,0.0,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / 量能实体合格 / 目标RR>=2
110,2026-01-20 03:15,2026-01-20 13:30,DOGEUSDT,short,trend_down,7.95,0.12805,0.12919755714285713,20,0.8961789479555926,1.7407321141804326,0.6092562399631515,tp_final,3.067385377634492,0.14814077107894175,115.81229346706677,0.0,DOGEUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
111,2026-01-21 10:00,2026-01-21 14:00,LINKUSDT,short,trend_down,7.65,12.302,12.388881428571429,20,0.7062382423299383,1.1267237778910502,0.3943533222618676,breakeven_or_trailing_stop,2.7969153361724417,0.6560665603367491,116.26900309394182,0.0,LINKUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
112,2026-01-28 04:00,2026-01-28 06:00,XRPUSDT,short,trend_down,7.95,1.8985,1.9130147142857141,20,0.7645359118100631,-1.1046386425597687,-0.38662352489591906,stop,0.20668681042883713,1.295237345353992,115.81947977581866,-0.3866235248959349,XRPUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
113,2026-01-29 05:45,2026-01-29 15:00,BTCUSDT,short,trend_down,7.95,88149.3,88782.0537431126,20,0.7178204967170432,1.7185515245581862,0.6014930335953652,tp_final,4.534623510697147,0.49292478060377515,116.5161258782166,0.0,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
114,2026-01-31 02:00,2026-01-31 08:30,ETHUSDT,short,trend_down,7.65,2695.24,2715.705879233999,20,0.7593342052655498,1.7246445459123985,0.6036255910693394,tp_final,4.3892568197494635,0.6019775578238244,117.21944703174009,0.0,ETHUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
115,2026-02-01 05:30,2026-02-01 10:00,BTCUSDT,short,trend_down,7.7,78545.3,79149.49495928173,20,0.7692312070635995,-1.103999940805035,-0.38639997928176223,stop,1.0681982530394962,1.0736600662328923,116.76651111269526,-0.3863999792817596,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m反抽EMA20/VWAP后跌回 / 跌破短结构低点 / 量能实体合格 / 目标RR>=2
116,2026-02-03 15:45,2026-02-03 16:15,BTCUSDT,short,trend_down,7.300000000000001,78094.1,78514.15685714287,30,0.5378855216243728,1.6812694676026858,0.5884443136609401,tp_final,3.556899440143812,0.017616662778290212,117.45361700759818,0.0,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
117,2026-02-05 09:00,2026-02-05 10:00,DOGEUSDT,short,trend_down,7.300000000000001,0.10249,0.10299295714285714,30,0.4907377723262183,1.666980145993694,0.5834430510977929,tp_final,3.8373050813758782,0.8748260289146994,118.13889197429202,0.0,DOGEUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
118,2026-02-13 10:00,2026-02-13 14:45,BNBUSDT,short,trend_down,9.6,599.87,604.851169745019,20,0.830374872058775,-1.0963420289942702,-0.3837197101479946,stop,0.9315081070344676,1.0619995444423092,117.68556976043622,-0.38371971014798945,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 跌破前日低点 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
119,2026-02-16 08:30,2026-02-16 09:00,SOLUSDT,short,trend_down,7.300000000000001,85.28,85.68285224570612,40,0.4723877177604531,-1.1693524132661042,-0.4092733446431364,stop,0.1737609774951416,1.2907958328209057,117.20391409291535,-0.7914225922993512,SOLUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
120,2026-02-17 07:15,2026-02-17 18:45,BTCUSDT,short,trend_down,7.95,68179.9,68720.11814285714,20,0.7923422340853381,1.13903352799015,0.3986617347965525,breakeven_or_trailing_stop,2.9467725603968518,0.503315195157945,117.67116125008762,-0.39591595653883926,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
121,2026-02-18 02:15,2026-02-18 03:30,BNBUSDT,short,trend_down,7.95,615.81,619.4735857142857,30,0.5949214391266419,-1.1344715364728524,-0.3970650377654984,stop,0.1255600485082689,1.0454238821451216,117.20393020923086,-0.7914089504619803,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
122,2026-02-19 04:45,2026-02-19 06:00,SOLUSDT,short,trend_down,7.8500000000000005,81.46,82.07824285714285,20,0.7589526849286279,-1.1054084155556063,-0.38689294544446223,stop,0.2264482288513527,1.1969406382143029,116.75047647146769,-1.1752399905074928,SOLUSDT:4H空头 / 1H趋势状态确认 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
123,2026-02-20 04:00,2026-02-20 05:30,ETHUSDT,short,trend_down,8.7,1946.94,1961.8036857142858,20,0.7634383039172133,0.4177109167309014,0.14619882085581548,breakeven_or_trailing_stop,1.2392619404147003,1.2042773470913615,116.92116429141254,-1.030759356660016,ETHUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 跌破短结构低点 / 量能实体合格 / 目标RR>=2
124,2026-02-24 09:00,2026-02-24 14:30,ETHUSDT,short,trend_down,7.65,1826.76,1842.2923398523926,20,0.8502671315549182,0.4284119222288416,0.14994417278009456,breakeven_or_trailing_stop,1.9803841721414353,0.22855539047795861,117.09648076401415,-0.882360747470623,ETHUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
125,2026-03-19 07:30,2026-03-20 04:00,BNBUSDT,short,trend_down,7.300000000000001,645.74,650.8944571428572,20,0.7982248494528996,1.1397776127179817,0.39892216445129364,breakeven_or_trailing_stop,2.4716472844583843,0.5606798000066477,117.56360457957425,-0.486958515611402,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
126,2026-03-20 13:15,2026-03-20 14:30,LINKUSDT,short,trend_down,8.850000000000001,9.086,9.154110000000001,20,0.749614791987682,0.41577852004110694,0.14552248201438742,breakeven_or_trailing_stop,1.5416238437821057,0.014682131845535667,117.73468605490402,-0.34214466771532726,LINKUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
127,2026-03-23 09:30,2026-03-23 11:00,BNBUSDT,short,trend_down,7.65,623.47,629.0056571428571,20,0.8878786698409027,-1.0901024010570444,-0.3815358403699655,stop,0.0018064702603365502,4.915405578380209,117.2854860310575,-0.7223751035520309,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
128,2026-03-24 04:00,2026-03-24 07:45,BNBUSDT,short,trend_down,7.95,632.42,637.4385,20,0.7935391037601621,-1.1008141875062267,-0.38528496562717934,stop,1.0540998306266705,1.225465776626496,116.83360268651708,-1.1048768665097852,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
129,2026-03-26 13:30,2026-03-27 08:30,BTCUSDT,short,trend_down,7.65,69518.9,70056.02975460721,20,0.7726384545889197,1.726458687080798,0.6042605404782794,tp_final,3.6469772586559963,0.6577554063419153,117.53958204557088,-0.507292660956693,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
130,2026-03-27 08:45,2026-03-27 10:30,DOGEUSDT,short,trend_down,8.850000000000001,0.0918,0.09242837142857142,20,0.6845004668533954,1.713126449324783,0.5995942572636741,tp_final,4.089937707452451,0.0,118.24434262952785,0.0,DOGEUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
131,2026-03-28 02:15,2026-03-28 07:45,BTCUSDT,short,trend_down,7.65,66012.0,66500.88114285714,20,0.7405943508106636,-1.1080213478707082,-0.38780747175474783,stop,0.25364038235411396,1.0675396415371823,117.78578223388325,-0.38780747175475305,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
132,2026-03-29 05:45,2026-03-29 20:15,DOGEUSDT,short,trend_down,7.95,0.091,0.09166487142857142,20,0.7306279434850833,0.4130051460003021,0.14455180110010574,breakeven_or_trailing_stop,1.7747792269182094,0.6918630884596437,117.95604370354219,-0.2438162533398569,DOGEUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
133,2026-03-31 05:15,2026-03-31 13:45,BNBUSDT,short,trend_down,7.95,613.11,618.0256857142857,20,0.8017624430013701,1.1402198210974785,0.3990769373841175,breakeven_or_trailing_stop,2.9517753663200663,0.174950159547574,118.42677907021377,0.0,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
134,2026-04-01 13:00,2026-04-01 16:15,BNBUSDT,short,trend_down,7.300000000000001,615.99,618.7920428571429,40,0.45488447168669155,0.3466311696058463,0.12132090936204622,breakeven_or_trailing_stop,2.062780726306822,0.35331365381380314,118.57045551550995,0.0,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
135,2026-04-02 07:30,2026-04-02 13:30,XRPUSDT,short,trend_down,7.95,1.3166,1.3278379954433064,20,0.8535618595857809,1.736275099922081,0.6076962849727284,tp_final,3.3368940385481247,0.07118707282235198,119.29100376875294,0.0,XRPUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
136,2026-04-03 02:15,2026-04-03 05:30,ETHUSDT,short,trend_down,7.95,2047.86,2063.1504142857143,20,0.7466533007976329,-1.1071447751112033,-0.3875006712889212,stop,0.6219582950662779,1.054909284902103,118.82875032836174,-0.38750067128892063,ETHUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
137,2026-04-07 03:00,2026-04-07 09:00,DOGEUSDT,short,trend_down,7.95,0.09048,0.09125954368592283,20,0.8615646396140871,-1.0928543214538537,-0.3824990125088488,stop,0.3848405232669773,1.2314896744542776,118.37423153177915,-0.76851749755662,DOGEUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
138,2026-04-09 18:45,2026-04-09 21:30,ETHUSDT,long,trend_up,7.95,2206.02,2187.664294587326,20,0.8320733906616471,0.42635463482207847,0.14922412218772746,breakeven_or_trailing_stop,1.1021096463027678,0.1536307069982196,118.5508744396789,-0.6204401888584843,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
139,2026-04-10 04:00,2026-04-10 14:15,BNBUSDT,short,trend_down,7.95,601.84,606.0316428571429,20,0.696471297544667,-1.1148647478826927,-0.39020266175894247,stop,0.9685939709967328,1.2310209089514872,118.08828577207677,-1.008221876485882,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
140,2026-04-11 02:15,2026-04-11 05:00,ETHUSDT,long,trend_up,9.0,2247.99,2232.5273285714284,20,0.687844315525043,-1.1163053879989322,-0.3907068857996263,stop,0.21600407248055498,1.2927908409838498,117.62690670824253,-1.3949895699899462,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / CVD多周期顺势 / 目标RR>=2
141,2026-04-12 08:00,2026-04-12 18:30,DOGEUSDT,short,trend_down,7.95,0.09126,0.0919978598108088,20,0.8085248858303775,0.4235543751936108,0.14824403131776376,breakeven_or_trailing_stop,1.3959291248983439,0.20329064925705773,117.80128157666122,-1.24881352744719,DOGEUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
142,2026-04-14 07:45,2026-04-14 15:00,BTCUSDT,long,trend_up,8.850000000000001,74513.4,73904.15847589473,20,0.8176267947849191,1.1421558484747998,0.3997545469661799,breakeven_or_trailing_stop,2.454855653833591,0.45860301529893577,118.27219755614834,-0.8540511693401198,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
143,2026-04-15 13:45,2026-04-15 15:30,AVAXUSDT,long,trend_up,7.65,9.394,9.32172,20,0.7694272940174687,-1.1039734366353058,-0.38639070282235705,stop,0.9131156613170974,1.0099612617598144,117.81520478076769,-1.2371418978468052,AVAXUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
144,2026-04-16 02:15,2026-04-16 10:00,BTCUSDT,long,trend_up,7.8,74855.9,74362.00842857143,20,0.6597897713187185,-1.1212507430057674,-0.39243776005201864,stop,0.7629204906455858,1.044561255637076,117.35285343012534,-1.6247246459462628,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / 目标RR>=2
145,2026-04-17 10:00,2026-04-17 13:30,XRPUSDT,long,trend_up,7.300000000000001,1.443,1.4303505714285714,20,0.8766062766062855,1.7387389605402852,0.6085586361890999,tp_final,3.4388905201815554,0.8775099948049598,118.06701435448869,-1.0260534119043596,XRPUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
146,2026-04-18 02:00,2026-04-18 03:30,BNBUSDT,long,trend_up,7.95,645.61,641.5400571428571,30,0.6304026977808438,-1.1269030102212723,-0.3944160535774453,stop,0.18673480849151528,1.1548073683028168,117.60133909589501,-1.4164225461069657,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
147,2026-04-19 14:00,2026-04-19 17:00,BTCUSDT,long,trend_up,7.300000000000001,75748.9,75129.22614285714,20,0.8180631760234905,-1.0977919583043336,-0.3842271854065168,stop,0.5936994045485352,1.3071392163204734,117.14948278068648,-1.7952074510311111,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
148,2026-04-21 05:00,2026-04-21 11:00,ETHUSDT,long,trend_up,7.7,2315.57,2296.268,20,0.8335744546699142,0.4265277691430915,0.14928471920008202,breakeven_or_trailing_stop,1.1615376644906985,0.4745622215314602,117.32436905709999,-1.6486027022333594,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / 量能实体合格 / 目标RR>=2
149,2026-04-22 07:45,2026-04-22 20:00,BNBUSDT,long,trend_up,7.95,642.41,637.3203423708137,20,0.792275591785038,1.1390250351904005,0.3986587623166402,breakeven_or_trailing_stop,2.4520313367316473,0.33204591018239843,117.79209293467882,-1.2565162390449691,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
150,2026-04-23 14:15,2026-04-23 17:00,DOGEUSDT,long,trend_up,7.65,0.09657,0.09571648571428572,20,0.8838296424503315,0.43198481906738884,0.1511946866735861,breakeven_or_trailing_stop,1.6637097044153484,0.21089277943293241,117.97018832051768,-1.107221338162001,DOGEUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
151,2026-04-24 02:45,2026-04-24 03:30,DOGEUSDT,long,trend_up,7.65,0.09769,0.0969306,20,0.7773569454396493,-1.102912825915197,-0.38601948907031897,stop,0.10534632604687573,1.092968132736377,117.51480040230751,-1.4889667370798776,DOGEUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
152,2026-04-28 02:15,2026-04-28 06:30,DOGEUSDT,long,trend_up,8.850000000000001,0.09924,0.09843915115015091,20,0.806981912383199,1.1408651882125302,0.3993028158743856,breakeven_or_trailing_stop,2.1851813863874243,0.6118507881884663,117.9840403093831,-1.0956094073140688,DOGEUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
153,2026-04-29 02:45,2026-04-29 04:30,DOGEUSDT,long,trend_up,7.95,0.09992,0.09910365714285714,20,0.8169964543062994,1.732080358392832,0.6062281254374912,tp_final,3.1726865462690963,0.04899902001959778,118.69929274526609,-0.49602317424866094,DOGEUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
154,2026-04-30 02:30,2026-04-30 23:45,BNBUSDT,short,trend_down,7.7,616.97,621.1466,20,0.6769534985493635,0.20744720586122972,0.0726065220514304,timeout,0.7853277785758671,0.5554757458219441,118.78547617342808,-0.4237767973726103,BNBUSDT:4H空头 / 1H趋势状态确认 / 15m反抽EMA20/VWAP后跌回 / 跌破短结构低点 / 量能实体合格 / 目标RR>=2
