entry_time_utc,exit_time_utc,dir,score,entry,stop,risk_pct,leverage,r,account_pct,outcome,mfe_r,mae_r,notes
2026-01-23T07:30:00,2026-01-23T14:15:00,short,8.5,89537,90076.57,0.6026,20,0.2672,0.0935,breakeven_or_trailing_stop,1.323,0.283,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-24T07:15:00,2026-01-25T07:15:00,short,8.5,89562.7,89903.54,0.3806,40,1.4793,0.5177,time_after_tp2,2.798,0.308,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-25T10:15:00,2026-01-25T18:30:00,short,7.5,88590.9,89035.75,0.5021,30,1.6907,0.5917,tp3,4.078,0.801,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-26T09:00:00,2026-01-26T14:30:00,short,8.5,87797.7,88404.51,0.6911,20,-1.1157,-0.3905,stop,0.637,1.157,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-27T11:00:00,2026-01-27T16:00:00,short,7.5,87850.2,88540.56,0.7858,20,-1.1018,-0.3856,stop,0.464,1.207,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-28T07:45:00,2026-01-28T09:30:00,short,8.5,89106.8,89390.88,0.3188,50,-1.2509,-0.4378,stop,0.968,1.138,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-29T08:15:00,2026-01-29T10:00:00,long,8,88412.9,87836.22,0.6523,20,-1.1227,-0.3929,stop,0.084,1.063,靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-30T07:45:00,2026-01-30T10:45:00,short,7.5,82770.1,83348.84,0.6992,20,0.2856,0.1,breakeven_or_trailing_stop,1.143,0.293,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-02-01T07:30:00,2026-02-01T10:00:00,short,7.5,78538,79133.57,0.7583,20,-1.1055,-0.3869,stop,0.545,1.101,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-02-02T08:15:00,2026-02-02T09:15:00,short,8,76745.3,77249.54,0.657,20,-1.1218,-0.3926,stop,0.267,1.166,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 关键目标RR>=2
2026-02-03T08:00:00,2026-02-03T08:30:00,short,8.5,78458.8,79012.76,0.7061,20,-1.1133,-0.3897,stop,0.059,1.065,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-02-04T07:30:00,2026-02-04T08:45:00,short,7.5,76518.5,76987.13,0.6124,20,0.2694,0.0943,breakeven_or_trailing_stop,1.049,0.088,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-02-05T09:30:00,2026-02-05T12:15:00,short,7.5,71451,72018.31,0.794,20,1.7492,0.6122,tp3,4.123,0.439,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2026-02-08T08:00:00,2026-02-08T08:15:00,short,7.5,69573,69876.11,0.4357,40,-1.1836,-0.4143,stop,0.347,2.671,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-02-09T15:00:00,2026-02-09T15:30:00,short,7.5,69439.7,69913.12,0.6818,20,0.2827,0.0989,breakeven_or_trailing_stop,1.42,0.389,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-02-10T16:15:00,2026-02-10T17:30:00,short,7.5,69387.1,69862.6,0.6853,20,-1.1167,-0.3909,stop,0.355,1.2,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-02-11T11:30:00,2026-02-11T12:00:00,short,8.5,66894.9,67263.58,0.5511,30,-1.1452,-0.4008,stop,0,1.053,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-02-12T13:30:00,2026-02-12T13:45:00,short,7.5,68081.7,68308.82,0.3336,50,-1.2398,-0.4339,stop,0.638,1.295,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-02-13T10:30:00,2026-02-13T11:30:00,short,7.5,66993.2,67131.82,0.2069,50,0.0134,0.0047,breakeven_or_trailing_stop,1.754,0.47,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-02-14T07:00:00,2026-02-14T07:30:00,short,7.5,68862.5,69007.54,0.2106,50,-1.3798,-0.4829,stop,0.099,2.086,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-02-16T07:00:00,2026-02-16T09:00:00,short,7.5,68571.3,68898.01,0.4765,30,-1.1679,-0.4088,stop,0.542,1.113,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-02-17T13:45:00,2026-02-17T14:30:00,short,7.5,68105.3,68387.99,0.4151,40,1.6573,0.58,tp3,4.167,0.758,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-02-19T07:30:00,2026-02-19T09:15:00,short,8,67158.8,67324.24,0.2463,50,0.7752,0.2713,breakeven_or_trailing_stop,2.356,0.21,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 关键目标RR>=2
2026-02-21T11:15:00,2026-02-21T12:45:00,short,7.5,68142.1,68296.94,0.2272,50,0.0479,0.0168,breakeven_or_trailing_stop,1.675,0.289,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-02-22T07:45:00,2026-02-22T11:15:00,short,8.5,67973,68217.41,0.3596,40,-1.2225,-0.4279,stop,0.393,1.011,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-02-24T14:30:00,2026-02-24T14:45:00,short,7.5,63304.6,63490.73,0.294,50,-1.2721,-0.4452,stop,0.368,2.702,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-02-25T11:30:00,2026-02-25T12:15:00,short,7.5,65403,65702.87,0.4585,30,-1.1745,-0.4111,stop,0.41,1.694,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-01T08:00:00,2026-03-01T08:45:00,long,7.5,67239.9,66721.63,0.7708,20,-1.1038,-0.3863,stop,0.069,1.563,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-03-02T11:30:00,2026-03-02T14:30:00,short,7.5,66259.3,66750.35,0.7411,20,0.9921,0.3472,breakeven_or_trailing_stop,2.087,0.796,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-07T10:15:00,2026-03-07T11:00:00,short,7.5,67948.5,68112.45,0.2413,50,-1.3316,-0.466,stop,0.855,1.425,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 跌回VWAP/POC; 关键目标RR>=2
2026-03-08T07:15:00,2026-03-08T08:30:00,short,7.5,67324.1,67458.42,0.1995,50,-0.001,-0.0003,breakeven_or_trailing_stop,1.511,1.796,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 跌回VWAP/POC; 关键目标RR>=2
2026-03-09T09:15:00,2026-03-09T09:30:00,short,7.5,67972.7,68079.11,0.1566,50,-1.511,-0.5289,stop,1.084,4.405,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-03-13T07:00:00,2026-03-13T13:15:00,long,7.5,71394.9,70889.64,0.7077,20,1.737,0.6079,tp3,3.709,0.095,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-03-14T14:00:00,2026-03-14T17:15:00,short,9,70702.6,70932.75,0.3255,50,0.1542,0.054,breakeven_or_trailing_stop,1.123,0.438,价格在EMA200下方; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-03-15T13:15:00,2026-03-15T18:45:00,long,7.5,71487.5,71196.65,0.4069,40,0.2034,0.0712,breakeven_or_trailing_stop,1.665,0.817,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 回收VWAP/POC; 关键目标RR>=2
2026-03-16T14:15:00,2026-03-16T14:30:00,long,7.5,73581,73043.9,0.7299,20,-1.1096,-0.3884,stop,0.067,1.219,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-17T09:15:00,2026-03-17T10:00:00,long,8.5,74264.9,73685.61,0.78,20,-1.1026,-0.3859,stop,0.045,1.3,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-03-18T07:45:00,2026-03-18T10:30:00,long,7.5,73840,73609.73,0.3118,50,0.1435,0.0502,breakeven_or_trailing_stop,1.764,0.112,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 量能与实体合格; 关键目标RR>=2
2026-03-20T07:15:00,2026-03-20T08:00:00,short,7.5,70420.7,70976.75,0.7896,20,-1.1013,-0.3855,stop,0.061,1.657,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-21T07:30:00,2026-03-21T12:15:00,short,9,70717.2,70863.9,0.2074,50,0.0144,0.005,breakeven_or_trailing_stop,1.783,0.357,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-22T13:00:00,2026-03-22T14:00:00,short,7.5,68770.2,68980.39,0.3056,50,0.1383,0.0484,breakeven_or_trailing_stop,1.281,0.274,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-03-23T10:00:00,2026-03-23T11:00:00,short,7.5,68567.9,68919.9,0.5134,30,-1.1558,-0.4045,stop,0.872,8.239,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-25T09:15:00,2026-03-25T12:15:00,long,7.5,71226.7,70657.55,0.7991,20,0.2999,0.105,breakeven_or_trailing_stop,1.359,0.296,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-27T07:30:00,2026-03-27T10:30:00,short,8.5,68562.5,69071.94,0.743,20,1.7423,0.6098,tp3,3.616,0.113,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-03-28T09:00:00,2026-03-28T11:45:00,short,7.5,66318.9,66547.47,0.3447,50,0.1679,0.0588,breakeven_or_trailing_stop,1.013,0.267,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-29T09:00:00,2026-03-29T11:00:00,short,7.5,66658.4,66927.07,0.4031,40,0.2015,0.0705,breakeven_or_trailing_stop,1.053,0.646,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2026-03-30T14:45:00,2026-03-30T18:45:00,short,7.5,67762.7,68193.03,0.6351,20,1.724,0.6034,tp3,3.036,0.261,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-03-31T16:30:00,2026-03-31T17:00:00,short,7.5,67742,68059.03,0.468,30,-1.1709,-0.4098,stop,0.899,2.494,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-04-01T13:15:00,2026-04-01T13:30:00,long,7.5,68527.8,68094.47,0.6323,20,-1.1265,-0.3943,stop,0.282,1.486,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-04-02T14:45:00,2026-04-02T16:30:00,short,7.5,66822.4,67128.73,0.4584,30,-1.1745,-0.4111,stop,0.738,1.345,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-04-03T08:00:00,2026-04-03T10:30:00,short,7.5,67137.5,67284.21,0.2185,50,1.4839,0.5194,tp3,3.364,0.344,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2026-04-04T10:00:00,2026-04-04T10:30:00,short,10,66880.9,67035.08,0.2305,50,-1.347,-0.4715,stop,0,1.031,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-04-05T07:00:00,2026-04-05T15:15:00,short,7.5,66868.1,67183.77,0.4721,30,-1.1695,-0.4093,stop,0.691,2.071,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-06T08:00:00,2026-04-06T14:00:00,long,7.5,69144,68742.44,0.5808,30,0.9622,0.3368,breakeven_or_trailing_stop,2.761,0.139,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-04-07T08:00:00,2026-04-07T10:15:00,long,7.5,68697.1,68380.87,0.4603,30,0.2262,0.0792,breakeven_or_trailing_stop,1.65,0.223,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-04-08T07:30:00,2026-04-08T13:45:00,long,7.5,71618.3,71161.3,0.6381,20,0.9746,0.3411,breakeven_or_trailing_stop,2.714,0.55,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-09T07:00:00,2026-04-09T11:15:00,long,7.5,71047.1,70644.2,0.5671,30,0.2589,0.0906,breakeven_or_trailing_stop,1.206,0.534,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-10T09:15:00,2026-04-10T14:15:00,long,7.5,71730.6,71356.18,0.522,30,1.6967,0.5939,tp3,3.524,0.192,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-11T09:15:00,2026-04-11T13:00:00,long,8.5,72822.7,72552.75,0.3707,40,-1.2158,-0.4255,stop,0.453,1.374,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-04-12T08:45:00,2026-04-12T12:45:00,short,7.5,71592.3,71763.92,0.2397,50,1.5163,0.5307,tp3,3.451,0.367,价格在EMA200下方; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-04-13T08:15:00,2026-04-13T08:30:00,long,8,70725.1,70588.0,0.1939,50,-1.4127,-0.4944,stop,0.022,1.251,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 关键目标RR>=2
2026-04-14T07:30:00,2026-04-14T09:45:00,long,7.5,74463.9,74088.18,0.5046,30,0.2414,0.0845,breakeven_or_trailing_stop,1.09,0.162,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-15T08:15:00,2026-04-16T08:15:00,long,7.5,73959.7,73420.65,0.7288,20,1.3093,0.4583,time_after_tp2,2.719,0.779,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-16T13:00:00,2026-04-16T13:45:00,long,7.5,74782.1,74200.64,0.7775,20,-1.1029,-0.386,stop,0.342,2.623,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 关键目标RR>=2
2026-04-18T07:45:00,2026-04-18T08:00:00,long,7.5,76951,76807.03,0.1871,50,-1.4276,-0.4997,stop,0.37,1.438,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 量能与实体合格; 关键目标RR>=2
2026-04-19T11:00:00,2026-04-19T15:30:00,long,8.5,75383.6,74801.37,0.7724,20,0.2964,0.1037,breakeven_or_trailing_stop,1.402,0.152,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-04-20T14:45:00,2026-04-20T15:00:00,long,7.5,75000.1,74755.82,0.3257,50,-1.2456,-0.436,stop,0.187,1.476,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-21T14:00:00,2026-04-21T14:30:00,long,7.5,75794.9,75583.64,0.2787,50,1.563,0.547,tp3,3.689,0,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 量能与实体合格; 关键目标RR>=2
2026-04-22T10:00:00,2026-04-23T00:00:00,long,7.5,77999.9,77380.58,0.794,20,0.9992,0.3497,breakeven_or_trailing_stop,2.332,0.26,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 关键目标RR>=2
2026-04-23T07:45:00,2026-04-23T10:00:00,long,7.5,78009.1,77386.34,0.7983,20,-1.1002,-0.3851,stop,0.214,2.416,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-24T07:30:00,2026-04-24T09:00:00,long,7.5,77608.5,77376.01,0.2996,50,0.133,0.0465,breakeven_or_trailing_stop,1.629,1.087,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-25T13:00:00,2026-04-25T15:45:00,long,7.5,77603.9,77431.52,0.2221,50,-1.3601,-0.4761,stop,0.668,1.978,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 关键目标RR>=2
2026-04-26T13:00:00,2026-04-26T17:00:00,long,8.5,77859.9,77701.55,0.2034,50,0.0066,0.0023,breakeven_or_trailing_stop,1.747,0.57,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-04-27T08:45:00,2026-04-27T14:45:00,long,7.5,77763.5,77382.62,0.4898,30,0.2367,0.0828,breakeven_or_trailing_stop,1.23,0.649,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-04-30T11:30:00,2026-04-30T12:30:00,short,7.5,75893.5,76355.13,0.6083,20,-1.1315,-0.396,stop,0.125,1.043,价格在EMA200下方; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
